sol, median_wind, 0_median_wind, 0_hour_fraction, 1_median_wind, 1_hour_fraction, 2_median_wind, 2_hour_fraction, 3_median_wind, 3_hour_fraction, 4_median_wind, 4_hour_fraction, 5_median_wind, 5_hour_fraction, 6_median_wind, 6_hour_fraction, 7_median_wind, 7_hour_fraction, 8_median_wind, 8_hour_fraction, 9_median_wind, 9_hour_fraction, 10_median_wind, 10_hour_fraction, 11_median_wind, 11_hour_fraction, 12_median_wind, 12_hour_fraction, 13_median_wind, 13_hour_fraction, 14_median_wind, 14_hour_fraction, 15_median_wind, 15_hour_fraction, 16_median_wind, 16_hour_fraction, 17_median_wind, 17_hour_fraction, 18_median_wind, 18_hour_fraction, 19_median_wind, 19_hour_fraction, 20_median_wind, 20_hour_fraction, 21_median_wind, 21_hour_fraction, 22_median_wind, 22_hour_fraction, 23_median_wind, 23_hour_fraction
419, 4.793, 2.35, 0.999444, 2.507, 0.999722, 3.613, 0.999722, 3.931, 0.999722, 3.816, 0.999722, 3.656, 0.999722, 5.337, 0.999722, 5.715, 0.999722, 7.854, 0.999722, 11.5335, 0.999722, 10.899, 0.999722, 11.137, 0.999722, 8.875, 0.999722, 9.0405, 0.999722, 9.524, 0.999722, 10.893, 0.999722, 12.1975, 0.971389, 0.623, 0.940833, 2.979, 0.965833, 2.67, 0.962222, 2.9535, 0.998889, 3.116, 0.999722, 2.872, 0.999722, 2.2645, 0.998056
420, 5.076, 2.367, 0.999167, 2.318, 0.999444, 4.124, 0.999722, 4.417, 0.999722, 4.901, 0.999722, 5.088, 0.999722, 5.194, 0.999722, 5.462, 0.999722, 7.5945, 0.999722, 10.494, 0.999722, 10.4165, 0.999722, 9.5395, 0.999722, 9.78, 0.999722, 11.3165, 0.999722, 11.763, 0.999722, 12.6905, 0.999722, 11.339, 0.999722, 0.315, 0.999722, 2.703, 0.999722, 2.718, 0.999444, 2.981, 0.999722, 3.099, 0.999444, 2.482, 0.999722, 2.408, 0.999167
421, 4.85, 2.561, 0.503611, 3.2305, 0.999722, 4.359, 0.999722, 3.61, 0.999722, 3.805, 0.999722, 3.366, 0.999722, 4.16, 0.999722, 5.058, 0.999722, 5.218, 0.999722, 10.856, 0.999722, 10.9265, 0.999722, 11.036, 0.999722, 9.557, 0.999722, 8.7935, 0.999722, 8.9905, 0.999722, 11.0015, 0.999722, 9.272, 0.999167, 0.308, 0.998611, 3.029, 0.999722, 2.855, 0.857222, 0, 0, 0, 0, 0, 0, 0, 0
422, 7.5265, 0.19, 0.496111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.028, 0.0613889, 4.888, 0.999722, 7.046, 0.999722, 10.508, 0.999722, 10.0875, 0.999722, 9.731, 0.999722, 8.539, 0.999722, 8.6295, 0.999722, 9.3485, 0.999722, 11.297, 0.999722, 9.4555, 0.998889, 2.033, 0.999722, 3.245, 0.999444, 2.782, 0.999444, 2.677, 0.999444, 2.815, 0.999167, 2.576, 0.998333, 2.332, 0.985556
423, 4.466, 2.238, 0.999722, 2.695, 0.999722, 4.109, 0.999722, 4.197, 0.999722, 3.803, 0.999722, 3.51, 0.999722, 4.2835, 0.999722, 5.96, 0.999722, 8.491, 0.999722, 11.588, 0.999722, 10.2455, 0.999722, 9.1025, 0.999722, 8.482, 0.999722, 8.5025, 0.999722, 9.257, 0.999722, 12.3465, 0.999722, 12.291, 0.998333, 0.549, 0.996944, 2.9765, 0.996389, 2.808, 0.923611, 2.662, 0.998889, 2.627, 0.999444, 2.707, 0.999444, 2.457, 0.999722
424, 5.155, 2.57, 0.999167, 3.07, 0.999722, 4.076, 0.999722, 4.717, 0.999722, 4.526, 0.999722, 5.488, 0.999722, 4.984, 0.999722, 5.406, 0.999722, 8.667, 0.999722, 12.016, 0.999722, 11.191, 0.999722, 10.0885, 0.999722, 9.0705, 0.999722, 8.5715, 0.999722, 9.587, 0.999722, 9.617, 0.999722, 9.8265, 0.999722, 0.317, 0.999722, 2.986, 0.996389, 2.542, 0.995, 2.664, 0.998889, 2.7915, 0.998611, 3.477, 0.999722, 2.61, 0.999444
425, 4.852, 2.901, 0.998889, 3.897, 0.999722, 4.155, 0.999722, 4.513, 0.999722, 5.872, 0.999722, 6.214, 0.999722, 5.1145, 0.999722, 4.9205, 0.999722, 6.589, 0.999722, 12.85, 0.966389, 10.179, 0.2025, 10.574, 0.999722, 9.4045, 0.999722, 8.3495, 0.999722, 8.036, 0.999722, 8.8235, 0.999722, 8.398, 0.999722, 0.565, 0.999444, 3.686, 0.999722, 3.11, 0.999722, 3.23, 0.999722, 3.21, 0.596667, 3.244, 0.765833, 2.45, 0.998889
426, 4.956, 2.721, 0.999722, 3.248, 0.999722, 4.354, 0.999722, 4.881, 0.999722, 5.162, 0.999722, 5.479, 0.999722, 5.427, 0.999722, 5.7945, 0.368333, 9.076, 0.800556, 14.036, 0.999722, 12.1805, 0.999722, 9.087, 0.999722, 9.1125, 0.999722, 8.089, 0.999722, 6.9695, 0.999722, 8.127, 0.999722, 7.685, 0.999722, 0.795, 0.998889, 3.632, 0.999722, 3.318, 0.999722, 3.455, 0.999722, 4.359, 0.999722, 3.277, 0.999722, 3.158, 0.999722
427, 5.218, 2.7305, 0.999722, 2.323, 0.999722, 3.862, 0.999722, 4.963, 0.999722, 5.485, 0.999722, 5.633, 0.999722, 5.72, 0.999722, 6.833, 0.999722, 10.6975, 0.999722, 12.3015, 0.999722, 9.793, 0.999722, 9.355, 0.999722, 8.375, 0.999722, 7.07, 0.999722, 7.014, 0.999722, 9.248, 0.999722, 7.846, 0.999722, 0.323, 0.997778, 3.192, 0.998889, 3.442, 0.999722, 3.648, 0.999722, 4.335, 0.999722, 4.07, 0.999722, 3.147, 0.999722
428, 5.356, 2.531, 0.999444, 2.6275, 0.999722, 3.844, 0.999722, 5.353, 0.999722, 6.515, 0.999722, 6.258, 0.999722, 5.56, 0.999722, 7.215, 0.999722, 12.457, 0.999722, 13.986, 0.999722, 12.397, 0.999722, 10.1835, 0.999722, 8.307, 0.999722, 7.228, 0.999722, 6.763, 0.999722, 6.967, 0.999722, 7.933, 0.999722, 1.891, 0.999722, 3.474, 0.999722, 3.113, 0.999722, 3.388, 0.999722, 4.12, 0.999722, 4.008, 0.999722, 3.139, 0.999722
429, 5.329, 2.37, 0.999722, 2.452, 0.999722, 2.4135, 0.996944, 4.019, 0.999722, 5.374, 0.999722, 6.282, 0.999722, 6.289, 0.999722, 8.036, 0.999722, 9.1575, 0.6025, 12.101, 0.566389, 11.9905, 0.999722, 10.241, 0.999722, 9.343, 0.999722, 8.6135, 0.999722, 7.1945, 0.999722, 8.945, 0.999722, 8.751, 0.999722, 0.3195, 0.999722, 3.189, 0.999722, 3.008, 0.999722, 3.121, 0.999722, 4.041, 0.999722, 3.9775, 0.999722, 2.734, 0.999722
430, 5.693, 2.704, 0.999722, 2.926, 0.999444, 3.2495, 0.999722, 4.703, 0.999722, 5.679, 0.999722, 6.031, 0.999722, 6.429, 0.999722, 7.3185, 0.999722, 10.0295, 0.999722, 14.2675, 0.999722, 12.0725, 0.999722, 10.555, 0.999722, 9.334, 0.999722, 10.0815, 0.999722, 9.5065, 0.999722, 9.759, 0.999722, 8.54, 0.999722, 2.2015, 0.999722, 2.987, 0.999444, 2.867, 0.998889, 3.188, 0.999722, 3.356, 0.999722, 3.203, 0.999722, 3.085, 0.999722
431, 5.145, 2.907, 0.999722, 3.154, 0.999722, 2.769, 0.999722, 3.724, 0.999722, 5.189, 0.999722, 5.478, 0.999722, 5.496, 0.999722, 6.836, 0.999722, 9.597, 0.999722, 14.4355, 0.999722, 12.639, 0.999722, 11.308, 0.999722, 9.7615, 0.999722, 9.619, 0.999722, 8.8165, 0.999722, 9.2695, 0.999722, 8.2425, 0.997778, 2.592, 0.999444, 3.6625, 0.999722, 2.78, 0.998333, 2.652, 0.999167, 2.922, 0.999722, 3.035, 0.999722, 2.958, 0.999722
432, 5.606, 3.031, 0.999722, 3.488, 0.999722, 3.436, 0.999722, 5.036, 0.999722, 5.6615, 0.999722, 6.294, 0.999722, 5.693, 0.999722, 6.796, 0.999722, 10.307, 0.999722, 14.54, 0.999722, 12.3835, 0.999722, 9.0425, 0.999722, 8.416, 0.999722, 7.893, 0.999722, 8.852, 0.999722, 8.7245, 0.999722, 7.756, 0.999167, 0.832, 0.999444, 3.433, 0.999722, 3.1125, 0.999722, 2.651, 0.999722, 3.699, 0.999722, 3.577, 0.999722, 2.961, 0.999722
433, 4.832, 3.181, 0.999722, 2.629, 0.999444, 2.738, 0.999722, 3.847, 0.999722, 5.2995, 0.999722, 6.055, 0.999722, 5.5465, 0.999722, 6.416, 0.999722, 10.9815, 0.999722, 14.063, 0.999722, 11.594, 0.999722, 10.2675, 0.999722, 8.2745, 0.999722, 8.2655, 0.999722, 7.8465, 0.999722, 7.211, 0.999722, 6.793, 0.999722, 0.636, 0.999444, 3.141, 0.999722, 3.144, 0.999722, 2.998, 0.999722, 3.91, 0.999722, 3.998, 0.999722, 2.994, 0.999722
434, 5.634, 3.226, 0.999722, 2.965, 0.999722, 2.573, 0.999722, 4.484, 0.999722, 6.333, 0.999722, 6.091, 0.999722, 6.3485, 0.999722, 7.24, 0.999722, 10.058, 0.999722, 12.751, 0.999722, 11.4065, 0.999722, 10.048, 0.999722, 8.842, 0.999722, 8.217, 0.999722, 7.439, 0.999722, 7.743, 0.999722, 7.6365, 0.999722, 0.829, 0.999722, 3.1655, 0.945556, 2.636, 0.996389, 2.865, 0.999444, 3.319, 0.999722, 3.259, 0.999722, 3.318, 0.999722
435, 7.237, 3.037, 0.466389, 2.7645, 0.996111, 2.721, 0.998333, 4.027, 0.999722, 6.196, 0.999722, 6.148, 0.999722, 5.6825, 0.999722, 7.065, 0.999722, 10.622, 0.999722, 13.696, 0.999722, 12.2185, 0.999722, 10.778, 0.999722, 9.4235, 0.999722, 9.008, 0.999722, 7.448, 0.999722, 9.137, 0.999722, 9.0735, 0.999722, 0.317, 0.410833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
436, 6.391, 3.246, 0.538333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.961, 0.711667, 5.5195, 0.999722, 11.516, 0.999722, 12.403, 0.999722, 10.7955, 0.999722, 9.7455, 0.999722, 9.151, 0.999722, 8.341, 0.999722, 8.788, 0.999722, 10.4225, 0.999722, 10.133, 0.999444, 1.865, 0.998333, 3.597, 0.999722, 2.691, 0.998056, 3.053, 0.995, 3.148, 0.999722, 2.719, 0.999722, 2.914, 0.999722
437, 5.117, 2.696, 0.999722, 3.141, 0.999722, 2.694, 0.999722, 3.469, 0.999722, 4.789, 0.999722, 6.271, 0.999722, 6.2125, 0.999722, 6.4385, 0.999722, 9.305, 0.999722, 11.503, 0.999722, 10.62, 0.999722, 9.752, 0.999722, 8.755, 0.999722, 8.39, 0.999722, 7.223, 0.999722, 7.801, 0.999722, 5.865, 0.999444, 2.164, 0.999722, 3.508, 0.999722, 3.026, 0.998333, 2.786, 0.999722, 3.299, 0.999722, 3.413, 0.999722, 3.309, 0.999722
438, 4.838, 3.7405, 0.999722, 2.764, 0.999722, 2.705, 0.999722, 3.83, 0.999722, 5.075, 0.999722, 6.139, 0.999722, 6.161, 0.999722, 7.092, 0.999722, 9.739, 0.999722, 11.1045, 0.999722, 9.329, 0.999722, 8.114, 0.999722, 8.0685, 0.999722, 8.43, 0.999722, 6.697, 0.999722, 5.5175, 0.999722, 5.7015, 0.993333, 1.977, 0.984167, 4.023, 0.999444, 3.0995, 0.999444, 4.195, 0.999722, 4.111, 0.999722, 3.767, 0.999722, 4.0785, 0.999722
439, 5.8805, 3.633, 0.999722, 2.969, 0.999722, 4.06, 0.999722, 5.555, 0.999722, 6.479, 0.999722, 6.2015, 0.999722, 6.351, 0.999722, 6.784, 0.999722, 8.512, 0.999722, 10.9585, 0.999722, 10.568, 0.999722, 9.074, 0.999722, 8.4295, 0.999722, 7.6545, 0.999722, 8.68, 0.999722, 8.222, 0.999722, 8.606, 0.999722, 0.8415, 0.999722, 3.0475, 0.999722, 2.911, 0.935278, 2.817, 0.968611, 3.322, 0.999722, 3.081, 0.999722, 3.136, 0.999722
440, 5.406, 3.045, 0.999722, 3.379, 0.999722, 2.835, 0.999722, 4.752, 0.999722, 5.427, 0.999722, 6.002, 0.999722, 5.0635, 0.999722, 5.9665, 0.999722, 9.759, 0.999722, 12.037, 0.999722, 11.5445, 0.999722, 10.483, 0.999722, 10.29, 0.999722, 8.8765, 0.999722, 8.726, 0.999722, 11.0715, 0.999722, 10.1295, 0.994444, 0.553, 0.996111, 3.133, 0.999722, 2.701, 0.999722, 3.2365, 0.999722, 3.135, 0.999722, 2.977, 0.999444, 2.589, 0.999722
441, 4.689, 2.6755, 0.999722, 2.797, 0.999722, 3.49, 0.999722, 4.3195, 0.999722, 4.773, 0.999722, 4.765, 0.999722, 4.798, 0.999722, 5.1255, 0.999722, 9.673, 0.999722, 11.553, 0.999722, 10.631, 0.999722, 10.271, 0.999722, 9.4015, 0.999722, 9.2255, 0.999722, 8.193, 0.999722, 10.131, 0.999722, 12.18, 0.975278, 0.846, 0.996667, 3.489, 0.999722, 2.734, 0.999722, 3.364, 0.999722, 3.178, 0.999722, 3.35, 0.999722, 3.1475, 0.999722
442, 4.83, 3.013, 0.999722, 3.434, 0.999722, 2.7135, 0.999722, 3.161, 0.999722, 5.12, 0.999722, 5.391, 0.999722, 5.683, 0.999722, 6.09, 0.999722, 9.382, 0.999722, 12.401, 0.999167, 11.147, 0.999167, 9.61, 0.999722, 8.3435, 0.999722, 9.243, 0.999722, 7.153, 0.999722, 8.925, 0.999722, 6.397, 0.999444, 1.111, 0.999722, 3.759, 0.999722, 3.099, 0.991944, 3.185, 0.902778, 3.504, 0.999444, 3.792, 0.999722, 3.909, 0.999722
443, 5.166, 3.352, 0.999722, 3.502, 0.999722, 3.338, 0.999722, 4.005, 0.999722, 5.268, 0.999722, 5.616, 0.999722, 6.293, 0.999722, 7.196, 0.999722, 9.968, 0.999722, 11.714, 0.999722, 10.9005, 0.999722, 9.406, 0.999722, 9.3965, 0.999722, 8.7265, 0.999722, 8.305, 0.999722, 7.4995, 0.999722, 7.927, 0.999722, 1.063, 0.999444, 3.832, 0.999722, 2.997, 0.998611, 3.3435, 0.971111, 3.668, 0.999722, 4.366, 0.999722, 3.332, 0.999722
444, 5.709, 3.238, 0.999722, 3.148, 0.999722, 3.783, 0.999722, 4.7075, 0.999722, 6.023, 0.999722, 6.357, 0.999722, 5.763, 0.999722, 6.599, 0.999722, 10.809, 0.999722, 12.404, 0.999722, 11.162, 0.999722, 10.6515, 0.999722, 9.024, 0.999722, 8.701, 0.999722, 9.7745, 0.999722, 9.9, 0.999722, 8.873, 0.996389, 2.217, 0.997222, 3.543, 0.999722, 2.689, 0.993889, 3.064, 0.998056, 3.5925, 0.999722, 3.263, 0.999722, 2.822, 0.999722
445, 5.403, 3.091, 0.999722, 3.407, 0.999722, 3.424, 0.999722, 4.557, 0.999722, 5.58, 0.999722, 6.322, 0.999722, 6.936, 0.999722, 6.2725, 0.999722, 8.6195, 0.999722, 10.762, 0.999722, 10.087, 0.999722, 9.9085, 0.999722, 9.176, 0.999722, 8.331, 0.999722, 8.515, 0.999722, 9.3635, 0.999722, 7.949, 0.999722, 1.129, 0.999167, 4.3145, 0.999722, 3.0295, 0.998889, 3.377, 0.999722, 3.539, 0.999722, 3.1855, 0.999722, 3.005, 0.999722
446, 5.266, 3.775, 0.999722, 3.826, 0.999722, 3.546, 0.999722, 4.717, 0.999722, 6.009, 0.999722, 5.9875, 0.999722, 5.493, 0.999722, 6.085, 0.999722, 9.0175, 0.999722, 10.999, 0.999722, 10.381, 0.999722, 9.18, 0.999722, 8.3995, 0.999722, 8.701, 0.999722, 7.7455, 0.999722, 8.325, 0.999722, 7.8665, 0.999722, 1.928, 0.998056, 3.929, 0.999722, 3.554, 0.999722, 3.2115, 0.993333, 3.3445, 0.996389, 3.234, 0.999722, 3.3275, 0.999722
447, 5.078, 3.61, 0.999444, 3.176, 0.999722, 4.662, 0.999722, 4.577, 0.999722, 5.392, 0.999722, 5.762, 0.999722, 5.851, 0.999722, 6.93, 0.999722, 8.425, 0.999722, 10.337, 0.999722, 9.2065, 0.999722, 8.5025, 0.999722, 8.0645, 0.999722, 8.111, 0.999722, 7.797, 0.999722, 7.2895, 0.999722, 5.747, 0.991389, 2.046, 0.999444, 3.487, 0.999722, 3.005, 0.999722, 3.616, 0.999722, 4.374, 0.999722, 3.674, 0.999722, 3.948, 0.999722
448, 5.288, 4.095, 0.999722, 3.753, 0.999722, 5.194, 0.999722, 5.105, 0.999722, 5.354, 0.999722, 5.6615, 0.999722, 6.663, 0.999722, 6.893, 0.999722, 8.554, 0.999722, 9.852, 0.999722, 8.3445, 0.999722, 8.236, 0.999722, 7.988, 0.999722, 6.9385, 0.999722, 5.949, 0.999722, 7.8875, 0.999722, 7.607, 0.998333, 0.8935, 0.990833, 3.873, 0.999444, 3.45, 0.999722, 3.053, 0.999722, 3.973, 0.999722, 2.823, 0.999722, 3.324, 0.999722
449, 5.203, 4.0315, 0.999722, 3.68, 0.999722, 4.283, 0.999722, 5.0775, 0.999722, 5.631, 0.999722, 5.354, 0.999722, 5.424, 0.999722, 5.923, 0.999722, 7.7065, 0.999722, 9.583, 0.999722, 9.7635, 0.999722, 9.171, 0.999722, 8.599, 0.999722, 8.5205, 0.999722, 7.697, 0.999722, 8.048, 0.999722, 6.906, 0.9975, 0.822, 0.999167, 3.3005, 0.999722, 2.77, 0.999444, 3.24, 0.999722, 3.343, 0.999722, 2.524, 0.999722, 2.991, 0.999722
450, 4.86, 3.604, 0.999722, 3.7075, 0.999722, 4.282, 0.999722, 4.735, 0.999722, 5.006, 0.999722, 5.386, 0.999722, 4.76, 0.999722, 5.483, 0.999722, 7.65, 0.999722, 10.008, 0.999722, 9.465, 0.999722, 9.697, 0.999722, 8.459, 0.999722, 8.3795, 0.999722, 8.3995, 0.999722, 8.691, 0.999722, 7.516, 0.999722, 0.831, 0.999444, 3.79, 0.999722, 2.8855, 0.999722, 3.182, 0.999722, 3.134, 0.999167, 2.849, 0.999722, 2.954, 0.999722
451, 4.868, 4.023, 0.999722, 4.245, 0.999722, 4.262, 0.999722, 4.672, 0.999722, 5.072, 0.999722, 5.205, 0.999722, 4.714, 0.999722, 5.673, 0.999722, 7.183, 0.999722, 10.103, 0.999722, 9.599, 0.999722, 8.4685, 0.999722, 8.291, 0.999722, 7.562, 0.999722, 8.2455, 0.999722, 8.129, 0.999722, 6.4475, 0.998889, 1.917, 0.998333, 4.2855, 0.999722, 2.703, 0.880556, 2.811, 0.990833, 3.324, 0.999722, 3.442, 0.999722, 3.884, 0.999722
452, 5.299, 4.34, 0.999722, 3.614, 0.999722, 4.798, 0.999722, 5.592, 0.999722, 5.745, 0.999722, 5.221, 0.999722, 5.67, 0.999722, 6.7875, 0.999722, 7.67, 0.999722, 8.728, 0.999722, 8.0825, 0.999722, 7.961, 0.999722, 7.659, 0.999722, 7.509, 0.999722, 6.2975, 0.999722, 7.658, 0.997778, 5.322, 0.999722, 2.42, 0.981389, 4.49, 0.999722, 2.992, 0.999722, 3.594, 0.999722, 4.338, 0.999722, 2.89, 0.999722, 3.358, 0.999722
453, 5.162, 3.985, 0.999722, 4.396, 0.999722, 4.948, 0.999722, 4.75, 0.999722, 5.309, 0.999722, 5.102, 0.999722, 5.544, 0.999722, 7.027, 0.999722, 7.0065, 0.999722, 8.639, 0.999722, 9.475, 0.999722, 8.67, 0.999722, 8.187, 0.999722, 8.634, 0.999722, 8.829, 0.999722, 9.229, 0.999722, 7.7125, 0.999722, 0.561, 0.999722, 3.566, 0.999722, 2.859, 0.999722, 3.202, 0.999722, 3.104, 0.999722, 3.013, 0.999722, 2.991, 0.999722
454, 4.672, 4.004, 0.999722, 4.489, 0.999722, 3.716, 0.999722, 3.789, 0.999722, 4.083, 0.999722, 4.529, 0.999722, 5.5175, 0.999722, 6.036, 0.999722, 7.956, 0.999722, 10.412, 0.999722, 10.703, 0.999722, 10.5255, 0.999722, 9.6405, 0.999722, 8.693, 0.999722, 8.4165, 0.999722, 10.371, 0.999722, 8.7885, 0.998333, 0.819, 0.999444, 3.9415, 0.999722, 2.666, 0.999167, 3.204, 0.999722, 3.935, 0.999722, 3.343, 0.999722, 3.133, 0.999722
455, 4.728, 3.691, 0.999722, 3.47, 0.999722, 4.031, 0.999722, 3.936, 0.999722, 4.567, 0.999722, 4.902, 0.999722, 5.37, 0.999722, 6.8405, 0.999722, 9.1075, 0.999722, 11.495, 0.999722, 10.7735, 0.999722, 9.919, 0.999722, 8.811, 0.999722, 8.515, 0.999722, 8.6275, 0.999722, 8.675, 0.999722, 8.0235, 0.999722, 1.07, 0.999444, 3.923, 0.999722, 2.767, 0.999722, 3.8645, 0.999722, 4.306, 0.999722, 3.586, 0.999722, 4.056, 0.999722
456, 5.26, 4.096, 0.999722, 4.0015, 0.999722, 4.252, 0.999722, 4.605, 0.999722, 5.758, 0.999722, 6.425, 0.999722, 6.1925, 0.999722, 6.691, 0.999722, 9.007, 0.999722, 9.2795, 0.999722, 8.738, 0.999722, 8.256, 0.999722, 8.369, 0.999722, 6.6285, 0.999722, 7.5795, 0.999722, 7.2295, 0.999722, 6.828, 0.996389, 1.199, 0.998889, 3.7965, 0.999722, 2.6475, 0.999167, 3.207, 0.999444, 3.909, 0.999722, 3.2, 0.999722, 3.649, 0.999722
457, 5.156, 3.938, 0.999722, 3.992, 0.999722, 4.4665, 0.999722, 5.31, 0.999722, 4.911, 0.999722, 5.689, 0.999722, 5.818, 0.999722, 6.607, 0.999722, 8.521, 0.999722, 9.139, 0.999722, 9.1445, 0.999722, 8.7095, 0.999722, 7.105, 0.999722, 8.616, 0.999722, 7.198, 0.999722, 6.7675, 0.999722, 6.95, 0.999444, 2.115, 0.999444, 3.82, 0.999722, 2.737, 0.999444, 2.971, 0.9975, 3.2595, 0.996944, 3.191, 0.999722, 3.099, 0.999722
458, 4.851, 4.198, 0.999722, 3.883, 0.999722, 4.136, 0.999722, 4.248, 0.999722, 5.056, 0.999722, 5.479, 0.999722, 5.478, 0.999722, 6.0315, 0.999722, 8.195, 0.999722, 10.113, 0.999722, 9.615, 0.999722, 8.3185, 0.999722, 8.111, 0.999722, 8.515, 0.999722, 5.521, 0.9925, 7.121, 0.999722, 7.278, 0.999722, 0.844, 0.998611, 3.3035, 0.991389, 2.6075, 0.989167, 3.4, 0.999444, 4.073, 0.999722, 3.316, 0.999722, 3.394, 0.999722
459, 5.08, 4.017, 0.999722, 4.062, 0.999722, 4.202, 0.999722, 5.15, 0.999722, 5.216, 0.999722, 5.942, 0.999722, 5.8, 0.999722, 6.095, 0.999722, 7.13, 0.999722, 8.414, 0.999722, 9.511, 0.999722, 8.615, 0.999722, 7.829, 0.999722, 7.438, 0.999722, 7.5785, 0.999722, 6.482, 0.999722, 4.227, 0.999167, 1.748, 0.997222, 4.028, 0.999722, 2.847, 0.970278, 3.313, 0.993333, 4.447, 0.999722, 3.124, 0.999722, 3.083, 0.999722
460, 5.04, 3.652, 0.999722, 4.286, 0.999722, 4.805, 0.999722, 5.151, 0.999722, 4.757, 0.999722, 5.3625, 0.999722, 6.149, 0.999722, 6.832, 0.999722, 8.7625, 0.999722, 9.4735, 0.999722, 8.537, 0.999722, 8.033, 0.999722, 7.462, 0.999722, 6.7945, 0.999722, 6.4555, 0.999722, 6.7155, 0.999722, 4.7535, 0.989444, 2.1775, 0.9925, 4.162, 0.999722, 2.818, 0.998889, 3.961, 0.999722, 4.236, 0.999722, 3.384, 0.999722, 3.4045, 0.999722
461, 4.968, 3.859, 0.999722, 4.241, 0.999722, 4.6765, 0.999722, 4.98, 0.999722, 5.136, 0.999722, 6.227, 0.999722, 6.671, 0.999722, 6.451, 0.999722, 8.252, 0.999722, 9.343, 0.999722, 9.385, 0.999722, 9.5615, 0.999722, 7.258, 0.999722, 5.381, 0.999722, 7.2325, 0.999722, 4.5425, 0.999722, 4.233, 0.992222, 1.124, 0.987222, 4.206, 0.999722, 2.644, 0.999722, 3.174, 0.998333, 3.327, 0.999722, 2.608, 0.999444, 3.469, 0.999722
462, 5.101, 3.731, 0.999722, 3.577, 0.999722, 4.386, 0.999722, 5.477, 0.999722, 5.674, 0.999722, 5.65, 0.999722, 6.457, 0.999722, 6.4965, 0.999722, 8.713, 0.999722, 9.0825, 0.999722, 8.148, 0.999722, 8.5325, 0.999722, 6.19, 0.999722, 6.755, 0.999722, 7.5165, 0.999722, 5.994, 0.999722, 5.7215, 0.999167, 2.01, 0.998889, 4.143, 0.999722, 2.65, 0.999722, 3.3635, 0.999722, 3.291, 0.999722, 2.818, 0.999722, 3.088, 0.999722
463, 4.585, 3.862, 0.999722, 3.562, 0.999722, 3.984, 0.999722, 4.43, 0.999722, 5.768, 0.999722, 6.558, 0.999444, 6.503, 0.999722, 6.811, 0.999722, 8.418, 0.999722, 9.301, 0.999722, 9.399, 0.999722, 8.405, 0.999722, 7.1575, 0.999722, 5.795, 0.999722, 8.185, 0.999722, 5.6715, 0.999722, 4.924, 0.998889, 0.866, 0.999722, 3.313, 0.999722, 1.528, 0.999722, 3.364, 0.999722, 3.096, 0.999722, 2.635, 0.999722, 3.042, 0.999722
464, 5.196, 3.711, 0.999722, 3.586, 0.999722, 4.329, 0.999722, 4.9415, 0.999722, 5.592, 0.999722, 6.195, 0.999722, 5.741, 0.999722, 6.157, 0.999722, 7.137, 0.999722, 9.361, 0.999722, 8.8185, 0.999722, 8.046, 0.999722, 8.051, 0.999722, 8.012, 0.999722, 8.004, 0.999722, 8.6245, 0.999722, 6.417, 0.999722, 0.9235, 0.999722, 2.906, 0.999722, 1.689, 0.998889, 3.295, 0.998889, 3.865, 0.999722, 3.1675, 0.999722, 2.736, 0.999722
465, 5.415, 3.907, 0.999722, 3.575, 0.999722, 4.087, 0.999722, 4.7875, 0.999722, 5.773, 0.999722, 6.134, 0.999722, 5.8885, 0.999722, 6.64, 0.999722, 8.045, 0.999722, 9.4015, 0.999722, 9.126, 0.999722, 8.632, 0.999722, 7.65, 0.999722, 8.17, 0.999722, 8.7, 0.999722, 8.804, 0.999722, 7.466, 0.999444, 0.611, 0.999722, 3.385, 0.999444, 1.978, 0.9925, 3.183, 0.999444, 3.252, 0.999444, 2.433, 0.999722, 3.446, 0.999722
466, 5.157, 3.867, 0.999722, 2.897, 0.999722, 3.8235, 0.999722, 4.963, 0.999722, 5.5035, 0.999722, 5.816, 0.999722, 5.555, 0.999722, 5.588, 0.999722, 8.429, 0.999722, 9.193, 0.999722, 8.6415, 0.999722, 8.427, 0.999722, 8.934, 0.999722, 7.91, 0.999722, 8.796, 0.999722, 8.077, 0.999722, 7.128, 0.999722, 0.831, 0.999722, 3.644, 0.999722, 2.957, 0.988333, 3.337, 0.999167, 3.461, 0.999722, 3.287, 0.999722, 3.447, 0.999722
467, 5.45, 3.898, 0.999722, 2.882, 0.999722, 3.998, 0.999722, 5.606, 0.999722, 6.107, 0.999722, 6.188, 0.999722, 5.2615, 0.999722, 6.033, 0.999722, 8.088, 0.999722, 9.179, 0.999722, 9.607, 0.999722, 8.133, 0.999722, 8.406, 0.999722, 8.355, 0.999722, 8.51, 0.999722, 8.2645, 0.999722, 6.9105, 0.999444, 1.155, 0.998889, 3.546, 0.999722, 2.5705, 0.990556, 3.509, 0.966944, 3.661, 0.999722, 3.382, 0.999722, 3.31, 0.999722
